0.0144784838048701 0. 0.05
0.0125049468030458 0.05 0.15
0.00971667659442576 0.15 0.25
0.00578506109662047 0.25 0.35
0.00382792566731536 0.35 0.45
0.00492381978886046 0.45 0.55
0.00718403513600954 0.55 0.65
0.00406054993859097 0.65 0.75
