0.0177179275 0. 0.05
0.004300819575 0.05 0.15
0.004039131 0.15 0.25
0.002021260125 0.25 0.35
0.001130917125 0.35 0.45
0.00087291225 0.45 0.55
0.001068619875 0.55 0.65
0.000811371 0.65 0.75
0.00065299725 0.75 0.85
0 0.85 0.95
